,date,prediction,articles_per_day
190,2021-03-10,0.1760104302477184,1087.0
191,2021-03-11,0.16493416493416493,1172.0
192,2021-03-12,0.15561786501101543,1014.0
193,2021-03-13,0.19513068385248836,566.0
194,2021-03-14,-0.0539593552908199,577.0
195,2021-03-15,0.04411764705882353,663.0
196,2021-03-16,0.1965412479551297,870.0
197,2021-03-17,0.1825897714907508,932.0
198,2021-03-18,0.15898141775636615,887.0
199,2021-03-19,0.17930884590306456,933.0
200,2021-03-20,0.12287334593572778,537.0
201,2021-03-21,-0.0379746835443038,483.0
202,2021-03-22,0.16672372475179734,595.0
203,2021-03-23,0.1565217391304348,837.0
204,2021-03-24,0.13947633434038267,807.0
205,2021-03-25,0.10761268061246496,943.0
206,2021-03-26,0.15072394967956326,856.0
207,2021-03-27,0.1406628940986257,505.0
208,2021-03-28,-0.1038961038961039,438.0
209,2021-03-29,0.11837455830388692,688.0
210,2021-03-30,0.12061591103507271,950.0
211,2021-03-31,0.13997423787033061,942.0
212,2021-04-01,0.07203114860480207,937.0
213,2021-04-02,0.06752411575562701,759.0
214,2021-04-03,-0.004878048780487805,456.0
215,2021-04-04,-0.055765595463137994,427.0
216,2021-04-05,0.07799535346830401,610.0
217,2021-04-06,0.1499003984063745,817.0
218,2021-04-07,0.11499760421657883,846.0
219,2021-04-08,0.0639963167587477,885.0
220,2021-04-09,0.03087757313109426,749.0
221,2021-04-10,-0.01653282947567312,429.0
222,2021-04-11,-0.10526315789473684,399.0
223,2021-04-12,0.08091706001348618,600.0
224,2021-04-13,0.010446765947988441,914.0
225,2021-04-14,-0.020581370676851264,958.0
226,2021-04-15,0.06622201048118151,854.0
227,2021-04-16,0.03687150837988827,725.0
228,2021-04-17,-0.027126436781609194,439.0
229,2021-04-18,-0.03254437869822485,412.0
230,2021-04-19,0.04288025889967637,502.0
231,2021-04-20,0.0870258208479439,633.0
232,2021-04-21,0.0258751902587519,665.0
233,2021-04-22,0.09273039496279337,714.0
234,2021-04-23,0.0900259067357513,628.0
235,2021-04-24,0.015468607825295723,444.0
236,2021-04-25,-0.07526881720430108,360.0
237,2021-04-26,0.051626591230551626,575.0
238,2021-04-27,0.14543046357615894,768.0
239,2021-04-28,0.18364274962368288,809.0
240,2021-04-29,0.12456655108028808,761.0
241,2021-04-30,0.1311576354679803,661.0
