,date,prediction,articles_per_day
251,2021-11-07,-0.08715184186882301,226.0
252,2021-11-08,-0.13291139240506328,256.0
253,2021-11-09,-0.11404561824729892,339.0
254,2021-11-10,-0.099882491186839,345.0
255,2021-11-11,-0.1992161985630307,311.0
256,2021-11-12,-0.1397109428768066,293.0
257,2021-11-13,-0.20871559633027523,177.0
258,2021-11-14,-0.15151515151515152,254.0
259,2021-11-15,-0.285451197053407,220.0
260,2021-11-16,-0.13007570543702685,295.0
261,2021-11-17,-0.07758094074526573,334.0
262,2021-11-18,-0.12566137566137567,308.0
263,2021-11-19,-0.11241830065359477,312.0
264,2021-11-20,-0.15474919957310565,189.0
265,2021-11-21,-0.1772039180765806,228.0
266,2021-11-22,-0.27341532639545885,215.0
267,2021-11-23,-0.21933085501858737,272.0
268,2021-11-24,-0.10013531799729364,301.0
269,2021-11-25,-0.15803814713896458,148.0
270,2021-11-26,-0.36787564766839376,236.0
271,2021-11-27,-0.307286166842661,193.0
272,2021-11-28,-0.32774674115456237,218.0
273,2021-11-29,-0.2515616127200454,364.0
274,2021-11-30,-0.27415828596414515,467.0
275,2021-12-01,-0.21331581252737625,464.0
276,2021-12-02,-0.23205741626794257,510.0
277,2021-12-03,-0.26895306859205775,449.0
278,2021-12-04,-0.17428087986463622,240.0
279,2021-12-05,-0.34217877094972066,290.0
280,2021-12-06,-0.2630057803468208,282.0
281,2021-12-07,-0.17052881758764113,342.0
282,2021-12-08,-0.2089165370658372,394.0
283,2021-12-09,-0.1810394060536836,355.0
284,2021-12-10,-0.26973684210526316,368.0
285,2021-12-11,-0.2782258064516129,200.0
286,2021-12-12,-0.27710843373493976,288.0
287,2021-12-13,-0.2804005722460658,283.0
288,2021-12-14,-0.2854368932038835,419.0
289,2021-12-15,-0.26296829971181557,562.0
290,2021-12-16,-0.2656319290465632,461.0
291,2021-12-17,-0.29903288201160544,525.0
292,2021-12-18,-0.3541785105173394,356.0
293,2021-12-19,-0.37947783849423194,336.0
294,2021-12-20,-0.3193773483628556,379.0
295,2021-12-21,-0.3631544068919814,610.0
296,2021-12-22,-0.2205188679245283,689.0
297,2021-12-23,-0.2114914425427873,663.0
298,2021-12-24,-0.33874709976798145,348.0
299,2021-12-25,-0.37767220902612825,171.0
300,2021-12-26,-0.26582278481012656,304.0
301,2021-12-27,-0.3908872901678657,338.0
302,2021-12-28,-0.2475089677162216,511.0
303,2021-12-29,-0.3179310344827586,589.0
304,2021-12-30,-0.28769908505591324,601.0
305,2021-12-31,-0.3519287833827893,342.0
306,2022-01-01,-0.3543307086614173,205.0
307,2022-01-02,-0.3160453808752026,377.0
308,2022-01-03,-0.3044263775971093,452.0
309,2022-01-04,-0.3261528105015146,604.0
310,2022-01-05,-0.32585562266321544,707.0
311,2022-01-06,-0.37341772151898733,638.0
312,2022-01-07,-0.28685714285714287,710.0
313,2022-01-08,-0.3163751987281399,381.0
314,2022-01-09,-0.3921348314606742,359.0
315,2022-01-10,-0.3243781094527363,406.0
316,2022-01-11,-0.3973634651600753,540.0
317,2022-01-12,-0.3350802489354733,623.0
318,2022-01-13,-0.3174715909090909,574.0
319,2022-01-14,-0.3244982960999621,535.0
320,2022-01-15,-0.27995582551076753,367.0
321,2022-01-16,-0.3527272727272727,333.0
322,2022-01-17,-0.3483348334833483,226.0
323,2022-01-18,-0.22435174746335965,360.0
324,2022-01-19,-0.1366906474820144,481.0
325,2022-01-20,-0.21176470588235294,414.0
326,2022-01-21,-0.18738049713193117,423.0
327,2022-01-22,-0.19618745035742652,254.0
328,2022-01-23,-0.300877893056664,253.0
329,2022-01-24,-0.2886379675370501,287.0
330,2022-01-25,-0.23208879919273462,403.0
331,2022-01-26,-0.20588235294117646,429.0
332,2022-01-27,-0.18388791593695272,348.0
333,2022-01-28,-0.25140449438202245,289.0
334,2022-01-29,-0.23308270676691728,191.0
335,2022-01-30,-0.26487367563162184,247.0
336,2022-01-31,-0.21845082680591818,234.0
337,2022-02-01,-0.11124620060790273,334.0
338,2022-02-02,-0.1903584672435105,329.0
339,2022-02-03,-0.1443530291697831,271.0
340,2022-02-04,-0.05934718100890208,273.0
341,2022-02-05,-0.15220125786163521,161.0
342,2022-02-06,-0.16266173752310537,217.0
343,2022-02-07,-0.15168539325842698,215.0
344,2022-02-08,-0.10510948905109489,276.0
345,2022-02-09,-0.06246134817563389,328.0
346,2022-02-10,-0.011651816312542838,296.0
