,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred
410,World,2021-04-16,140399688.0,860182.0,750031.571,3098065.0,13388.0,12424.714,17828.609,109.23,95.243,393.407,1.7,1.578,1.11,911825100.0,507418947.0,210783944.0,4748.0,18495713.0,17288352.0,11.58,6.44,2.68,0.0,2195.0,9111667.0,0.116
411,World,2021-04-17,141193470.0,793835.0,767524.429,3110670.0,12606.0,12363.857,17929.408,100.805,97.464,395.007,1.601,1.57,1.11,925384262.0,514638686.0,214443760.0,4894.0,13626078.0,16972456.0,11.75,6.54,2.72,0.0,2155.0,8855486.0,0.112
412,World,2021-04-18,141893308.0,699838.0,766283.571,3119781.0,9111.0,12367.143,18018.276,88.869,97.306,396.164,1.157,1.57,1.1,935735094.0,519840977.0,217080174.0,4963.0,9152895.0,16663978.0,11.88,6.6,2.76,0.0,2116.0,8575115.0,0.109
413,World,2021-04-19,142583050.0,689742.0,777285.143,3130881.0,11100.0,12540.571,18105.863,87.587,98.703,397.574,1.41,1.592,1.1,951573527.0,527676182.0,221887243.0,5461.0,15593960.0,16221465.0,12.08,6.7,2.82,0.0,2060.0,8239817.0,0.105
414,World,2021-04-20,143422760.0,839710.0,788053.429,3145203.0,14322.0,12612.0,18212.493,106.63,100.071,399.393,1.819,1.602,1.1,966246310.0,535245175.0,228204626.0,6106.0,17992504.0,15977364.0,12.27,6.8,2.9,0.0,2029.0,7918793.0,0.101
415,World,2021-04-21,144311969.0,889209.0,798997.286,3159937.0,14734.0,12702.714,18325.409,112.916,101.46,401.264,1.871,1.613,1.09,985557346.0,543667290.0,233514509.0,7019.0,20371770.0,15915914.0,12.52,6.9,2.97,0.0,2021.0,7575351.0,0.096
416,World,2021-04-22,145211852.0,899883.0,810342.714,3173813.0,13876.0,12733.857,18439.68,114.271,102.901,403.026,1.762,1.617,1.08,1007994579.0,552386082.0,240057857.0,7984.0,22565493.0,16405845.0,12.8,7.01,3.05,0.0,2083.0,7508200.0,0.095
417,World,2021-04-23,146119384.0,907540.0,817108.143,3189080.0,15267.0,13002.286,18554.923,115.244,103.76,404.964,1.939,1.651,1.07,1026586725.0,560251210.0,245583321.0,8866.0,20872180.0,16591959.0,13.04,7.11,3.12,0.0,2107.0,7441600.0,0.094
418,World,2021-04-24,146943984.0,824600.0,821503.143,3202202.0,13122.0,13076.0,18659.635,104.712,104.318,406.631,1.666,1.66,1.06,1039102566.0,565077641.0,249094834.0,9177.0,16295252.0,16788707.0,13.2,7.18,3.16,0.0,2132.0,7337236.0,0.093
419,World,2021-04-25,147672713.0,728729.0,825630.429,3212952.0,10750.0,13310.143,18752.172,92.537,104.842,407.996,1.365,1.69,1.05,1056135720.0,572909065.0,253372852.0,9265.0,13186306.0,17196118.0,13.41,7.28,3.22,0.0,2184.0,7368572.0,0.094
420,World,2021-04-26,148360480.0,687767.0,825348.286,3224542.0,11590.0,13380.143,18839.508,87.336,104.807,409.467,1.472,1.699,1.04,1073406491.0,579950784.0,258787415.0,9890.0,17970174.0,17581009.0,13.63,7.36,3.29,0.0,2233.0,7400745.0,0.094
421,World,2021-04-27,149199976.0,839496.0,825317.714,3239558.0,15016.0,13479.286,18946.111,106.603,104.803,411.374,1.907,1.712,1.04,1094307890.0,587723209.0,265164609.0,10954.0,20835207.0,18295343.0,13.9,7.46,3.37,0.0,2323.0,7516997.0,0.095
422,World,2021-04-28,150098601.0,898625.0,826662.857,3255536.0,15978.0,13657.0,19060.223,114.112,104.974,413.403,2.029,1.734,1.03,1120271201.0,598183156.0,272458884.0,12575.0,23958089.0,19140298.0,14.23,7.6,3.46,0.0,2431.0,7699938.0,0.098
423,World,2021-04-29,150993628.0,895027.0,825969.143,3271269.0,15733.0,13922.286,19173.877,113.655,104.885,415.401,1.998,1.768,1.02,1145025280.0,607152120.0,280076963.0,14173.0,25547453.0,19537146.0,14.54,7.71,3.56,0.0,2481.0,7633546.0,0.097
424,World,2021-04-30,151885404.0,891776.0,823717.143,3285681.0,14412.0,13800.143,19287.119,113.242,104.599,417.231,1.83,1.752,1.01,1170801711.0,614918748.0,286357003.0,15564.0,27427601.0,20494876.0,14.87,7.81,3.64,0.0,2603.0,7568614.0,0.096
425,World,2021-05-01,152680362.0,794958.0,819482.571,3298711.0,13030.0,13787.0,19388.067,100.947,104.062,418.886,1.655,1.751,1.0,1184914872.0,619917212.0,290054948.0,15799.0,14912671.0,20417917.0,15.05,7.87,3.68,0.0,2593.0,7368014.0,0.094
426,World,2021-05-02,153367539.0,687177.0,813546.571,3309014.0,10303.0,13723.143,19475.328,87.261,103.308,420.194,1.308,1.743,1.0,1196027706.0,623442857.0,292677145.0,15916.0,11279388.0,20265596.0,15.19,7.92,3.72,0.0,2573.0,7193726.0,0.091
427,World,2021-05-03,154056712.0,689173.0,813747.429,3320660.0,11646.0,13731.143,19562.842,87.514,103.333,421.673,1.479,1.744,0.99,1210832609.0,628840585.0,297244066.0,16846.0,15840794.0,19928094.0,15.38,7.99,3.77,0.0,2531.0,6941783.0,0.088
428,World,2021-05-04,154842366.0,785654.0,806055.714,3334778.0,14118.0,13602.857,19662.608,99.766,102.357,423.466,1.793,1.727,0.98,1230421816.0,636102257.0,303988280.0,18226.0,18300340.0,19517816.0,15.62,8.08,3.86,0.0,2478.0,6848644.0,0.087
429,World,2021-05-05,155684734.0,842368.0,798019.0,3349655.0,14877.0,13445.571,19769.576,106.968,101.336,425.355,1.889,1.707,0.97,1251071251.0,644301985.0,311513073.0,19801.0,20557691.0,19012516.0,15.89,8.18,3.96,0.0,2414.0,6752085.0,0.086
430,World,2021-05-06,156557309.0,872575.0,794811.571,3364263.0,14608.0,13284.857,19880.38,110.804,100.929,427.21,1.855,1.687,0.97,1275132537.0,652853654.0,318728169.0,21784.0,24917425.0,18963426.0,16.19,8.29,4.05,0.0,2408.0,6852902.0,0.087
431,World,2021-05-07,157392298.0,834989.0,786699.143,3378784.0,14524.0,13300.857,19986.411,106.031,99.899,429.054,1.844,1.689,0.96,1302338817.0,661897905.0,326363297.0,23342.0,26514074.0,18891756.0,16.54,8.41,4.14,0.0,2399.0,6907126.0,0.088
432,World,2021-05-08,158181240.0,788942.0,785839.714,3392089.0,13305.0,13340.143,20086.594,100.184,99.79,430.743,1.69,1.694,0.96,1322292228.0,667468719.0,331319218.0,23699.0,20673262.0,19743336.0,16.79,8.48,4.21,0.0,2507.0,7036663.0,0.089
433,World,2021-05-09,158830545.0,649306.0,780429.571,3402508.0,10419.0,13356.714,20169.046,82.452,99.103,432.066,1.323,1.696,0.95,1336151433.0,671825656.0,333959875.0,23973.0,13505941.0,20071179.0,16.97,8.53,4.24,0.0,2549.0,7114365.0,0.09
434,World,2021-05-10,159455469.0,624924.0,771251.143,3413571.0,11063.0,13273.429,20248.402,79.356,97.937,433.471,1.405,1.686,0.93,1358682092.0,679634636.0,339588768.0,25271.0,21472093.0,20883585.0,17.25,8.63,4.31,0.0,2652.0,7290138.0,0.093
435,World,2021-05-11,160181641.0,726189.0,762756.143,3427763.0,14192.0,13284.0,20340.614,92.215,96.858,435.273,1.802,1.687,0.92,1383568542.0,688816421.0,347080964.0,26981.0,24251480.0,21728954.0,17.57,8.75,4.41,0.0,2759.0,7374453.0,0.094
436,World,2021-05-12,160949570.0,767929.0,752122.0,3441914.0,14151.0,13180.286,20438.13,97.515,95.508,437.07,1.797,1.674,0.91,1410469232.0,697642200.0,353752274.0,28822.0,27058811.0,22633122.0,17.91,8.86,4.49,0.0,2874.0,7431171.0,0.094
437,World,2021-05-13,161684876.0,735306.0,732512.143,3455378.0,13464.0,13016.857,20531.502,93.373,93.018,438.78,1.71,1.653,0.9,1437142089.0,705385503.0,359991531.0,29553.0,26329997.0,22816997.0,18.25,8.96,4.57,0.0,2897.0,7332479.0,0.093
438,World,2021-05-14,162394802.0,709926.0,714646.0,3468378.0,13000.0,12799.143,20621.652,90.15,90.749,440.431,1.651,1.625,0.89,1463283992.0,712775776.0,365283863.0,30868.0,27714155.0,22926279.0,18.58,9.05,4.64,0.0,2911.0,7200529.0,0.091
439,World,2021-05-15,163026620.0,631818.0,692199.714,3480648.0,12270.0,12651.286,20701.883,80.231,87.899,441.989,1.558,1.607,0.88,1486895426.0,719712819.0,369559994.0,31353.0,24160877.0,23412345.0,18.88,9.14,4.69,0.0,2973.0,7367030.0,0.094
440,World,2021-05-16,163573194.0,546574.0,677523.714,3490916.0,10268.0,12629.714,20771.29,69.407,86.035,443.293,1.304,1.604,0.87,1509304636.0,725157087.0,372671415.0,31530.0,21514009.0,24552994.0,19.17,9.21,4.73,0.0,3118.0,7472032.0,0.095
441,World,2021-05-17,164116257.0,543063.0,665829.286,3502230.0,11314.0,12665.571,20840.25,68.961,84.55,444.73,1.437,1.608,0.87,1536437107.0,732763270.0,377199643.0,33166.0,26720230.0,25370373.0,19.51,9.3,4.79,0.0,3222.0,7521903.0,0.096
442,World,2021-05-18,164736029.0,622136.0,650964.571,3516311.0,14081.0,12649.714,20918.952,79.002,82.663,446.518,1.788,1.606,0.85,1565033643.0,741887685.0,382914353.0,35258.0,27866491.0,25998369.0,19.87,9.42,4.86,0.0,3301.0,7683816.0,0.098
443,World,2021-05-19,165408823.0,672794.0,637373.857,3529789.0,13478.0,12553.571,21004.386,85.435,80.937,448.229,1.711,1.594,0.84,1593058688.0,750523889.0,388498221.0,37889.0,28006804.0,26249121.0,20.23,9.53,4.93,0.0,3333.0,7728771.0,0.098
444,World,2021-05-20,165690940.0,630963.0,622467.714,3542966.0,13177.0,12512.571,21040.211,80.123,79.044,449.902,1.673,1.589,0.82,1626994730.0,760745010.0,394727194.0,40475.0,32742896.0,27260155.0,20.66,9.66,5.01,0.0,3462.0,8031080.0,0.102
445,World,2021-05-21,166317419.0,626479.0,610546.714,3555936.0,12970.0,12508.286,21119.764,79.553,77.53,451.549,1.647,1.588,0.84,1658056300.0,769275421.0,400899603.0,42709.0,32477463.0,28059631.0,21.05,9.77,5.09,0.0,3563.0,8292455.0,0.105
446,World,2021-05-22,166890064.0,572645.0,602093.429,3567370.0,11434.0,12388.857,21192.481,72.717,76.457,453.001,1.452,1.573,0.86,1685942886.0,778282706.0,405990365.0,43425.0,26188288.0,28381651.0,21.41,9.88,5.16,0.0,3604.0,8341689.0,0.106
447,World,2021-05-23,167371589.0,481525.0,592800.714,3577195.0,9825.0,12325.571,21253.628,61.146,75.277,454.249,1.248,1.565,0.87,1708420125.0,784010678.0,409061383.0,43691.0,21872805.0,28453971.0,21.69,9.96,5.19,0.0,3613.0,8460604.0,0.107
448,World,2021-05-24,167822285.0,450697.0,579605.571,3586315.0,9120.0,12012.143,21310.859,57.232,73.601,455.407,1.158,1.525,0.87,1737976670.0,793286054.0,413115315.0,44375.0,28777943.0,28701696.0,22.07,10.07,5.25,0.0,3645.0,8577957.0,0.109
449,World,2021-05-25,168356618.0,534333.0,567062.286,3599277.0,12962.0,11852.286,21378.711,67.852,72.008,457.053,1.646,1.505,0.87,1770919557.0,801568948.0,418017483.0,46813.0,33084458.0,29381434.0,22.49,10.18,5.31,0.0,3731.0,8497997.0,0.108
450,World,2021-05-26,168925206.0,568588.0,552175.714,3612082.0,12805.0,11756.143,21450.913,72.202,70.118,458.679,1.626,1.493,0.87,1806989789.0,811943804.0,423446988.0,49208.0,36613820.0,30510992.0,22.95,10.31,5.38,0.0,3874.0,8741302.0,0.111
451,World,2021-05-27,169472382.0,547176.0,540206.143,3625016.0,12934.0,11721.429,21520.396,69.483,68.598,460.321,1.642,1.488,0.87,1840200316.0,821868059.0,428949752.0,51652.0,34539156.0,30707658.0,23.37,10.44,5.45,0.0,3899.0,8901371.0,0.113
452,World,2021-05-28,169978000.0,505618.0,522940.286,3637017.0,12001.0,11583.0,21584.602,64.206,66.405,461.845,1.524,1.471,0.87,1874438919.0,832069905.0,434532072.0,53870.0,34998495.0,31036623.0,23.8,10.57,5.52,0.0,3941.0,9016551.0,0.114
453,World,2021-05-29,170458560.0,480560.0,509785.286,3647821.0,10804.0,11493.0,21645.626,61.024,64.735,463.217,1.372,1.459,0.87,1906616577.0,842193382.0,438678138.0,54529.0,31987958.0,31872819.0,24.21,10.69,5.57,0.0,4047.0,9353316.0,0.119
454,World,2021-05-30,170848658.0,390098.0,496724.286,3656203.0,8382.0,11286.857,21695.162,49.536,63.076,464.282,1.064,1.433,0.87,1934056295.0,848399560.0,441915556.0,54726.0,26996170.0,32616418.0,24.56,10.77,5.61,0.0,4142.0,9406181.0,0.119
455,World,2021-05-31,171235483.0,386825.0,487599.714,3664872.0,8669.0,11222.429,21744.283,49.121,61.918,465.383,1.101,1.425,0.87,1971238103.0,856886044.0,446783166.0,56287.0,34384088.0,33415015.0,25.03,10.88,5.67,0.0,4243.0,9391145.0,0.119
456,World,2021-06-01,171695493.0,460010.0,476982.143,3680083.0,10939.0,10933.429,21802.697,58.414,60.569,467.314,1.389,1.388,0.86,2010142267.0,868100214.0,453292578.0,58565.0,37196896.0,34167057.0,25.53,11.02,5.76,0.0,4339.0,9674846.0,0.123
457,World,2021-06-02,172183140.0,487647.0,465419.143,3691981.0,11898.0,10803.857,21864.621,61.924,59.101,468.825,1.511,1.372,0.86,2050713708.0,879887799.0,459492241.0,60766.0,40610505.0,34744041.0,26.04,11.17,5.83,0.0,4412.0,9797695.0,0.124
458,World,2021-06-03,172663926.0,480786.0,455934.857,3702145.0,10168.0,10408.714,21925.673,61.052,57.897,470.116,1.291,1.322,0.86,2085760302.0,890661931.0,465036640.0,62824.0,35632000.0,34906239.0,26.49,11.31,5.91,0.0,4433.0,9829653.0,0.125
459,World,2021-06-04,173089163.0,425237.0,444451.857,3712788.0,10643.0,10214.714,21979.672,53.999,56.439,471.467,1.351,1.297,0.86,2125674377.0,903813174.0,470974959.0,64856.0,41195198.0,35734312.0,26.99,11.48,5.98,0.0,4538.0,10319870.0,0.131
460,World,2021-06-05,173486102.0,396939.0,432506.0,3722184.0,9396.0,10013.571,22030.077,50.405,54.922,472.66,1.193,1.272,0.86,2158110685.0,912729079.0,476253711.0,65603.0,32125883.0,35693853.0,27.4,11.59,6.05,0.0,4533.0,10166941.0,0.129
461,World,2021-06-06,173809326.0,323224.0,422952.571,3729462.0,7278.0,9855.857,22071.122,41.044,53.708,473.585,0.924,1.252,0.86,2184261235.0,920278055.0,480232212.0,65901.0,25418182.0,35409009.0,27.74,11.69,6.1,0.0,4496.0,10339284.0,0.131
462,World,2021-06-07,174131012.0,321686.0,413647.0,3737521.0,8060.0,9768.857,22111.971,40.849,52.527,474.608,1.023,1.24,0.87,2215697552.0,930595998.0,485439111.0,67547.0,32300716.0,35050467.0,28.14,11.82,6.16,0.0,4451.0,10675035.0,0.136
463,World,2021-06-08,174501811.0,370799.0,400902.571,3748171.0,10650.0,9727.571,22159.057,47.086,50.908,475.96,1.352,1.235,0.87,2250823778.0,944383257.0,492418282.0,69596.0,33903964.0,34594276.0,28.58,11.99,6.25,0.0,4393.0,10994705.0,0.14
464,World,2021-06-09,174920350.0,418539.0,391030.0,3758324.0,10153.0,9478.286,22212.205,53.148,49.655,477.25,1.289,1.204,0.88,2287850896.0,958170870.0,499680111.0,71670.0,35707518.0,33886534.0,29.05,12.17,6.35,0.0,4303.0,11175993.0,0.142
465,World,2021-06-10,175373846.0,453496.0,387131.429,3774293.0,8595.0,9253.571,22269.792,57.587,49.16,479.277,1.091,1.175,0.89,2326918995.0,1592150821.0,506522859.0,73688.0,39823878.0,34478533.0,29.55,20.22,6.43,0.0,4378.0,11390885.0,0.145
466,World,2021-06-11,175796405.0,422559.0,386748.857,3786031.0,11738.0,9410.0,22323.45,53.659,49.111,480.768,1.491,1.195,0.9,2364439526.0,1604630710.0,513493931.0,75440.0,37853321.0,34052181.0,30.02,20.38,6.52,0.0,4324.0,17095372.0,0.217
467,World,2021-06-12,176165003.0,368598.0,382700.143,3795835.0,9804.0,9468.286,22370.256,46.806,48.597,482.013,1.245,1.202,0.9,2395294828.0,1615251737.0,519048799.0,76065.0,29486711.0,33734723.0,30.42,20.51,6.59,0.0,4284.0,17199361.0,0.218
468,World,2021-06-13,176468001.0,302998.0,379810.714,3805102.0,9267.0,9752.429,22408.733,38.476,48.23,483.19,1.177,1.238,0.91,2422432262.0,1623796753.0,523547894.0,76337.0,25664218.0,33854036.0,30.76,20.62,6.65,0.0,4299.0,17334165.0,0.22
469,World,2021-06-14,176777460.0,309459.0,378064.0,3813080.0,7980.0,9741.0,22448.029,39.297,48.008,484.203,1.013,1.237,0.91,2450868652.0,1634623431.0,529947668.0,77950.0,28017563.0,33346136.0,31.12,20.76,6.73,0.0,4234.0,17413056.0,0.221
470,World,2021-06-15,177152380.0,374920.0,378652.714,3823829.0,10749.0,9755.143,22495.638,47.609,48.083,485.568,1.365,1.239,0.92,2490285894.0,1647379455.0,537580715.0,79766.0,38837407.0,34066521.0,31.62,20.92,6.83,0.0,4326.0,17362054.0,0.22
471,World,2021-06-16,177541356.0,388976.0,374429.429,3833887.0,10058.0,9741.571,22545.032,49.394,47.547,486.845,1.277,1.237,0.92,2531744034.0,1659925191.0,545014521.0,81497.0,41533856.0,34941267.0,32.15,21.08,6.92,0.0,4437.0,17375583.0,0.221
472,World,2021-06-17,177937657.0,396301.0,366258.714,3843208.0,9322.0,9845.429,22595.356,50.324,46.509,488.029,1.184,1.25,0.93,2577010899.0,1675513112.0,552801963.0,83297.0,45082122.0,35723923.0,32.72,21.28,7.02,0.0,4536.0,17861934.0,0.227
473,World,2021-06-18,178341087.0,403430.0,363526.0,3852408.0,9200.0,9482.857,22646.586,51.229,46.162,489.197,1.168,1.204,0.94,2621079554.0,1688517901.0,559801171.0,84999.0,44198600.0,36678756.0,33.28,21.44,7.11,0.0,4658.0,17969398.0,0.228
474,World,2021-06-19,178689552.0,348465.0,360649.857,3860571.0,8163.0,9248.429,22690.836,44.25,45.797,490.233,1.037,1.174,0.95,2658515109.0,1699441869.0,565762345.0,85614.0,36889988.0,37760299.0,33.76,21.58,7.18,0.0,4795.0,18216310.0,0.231
475,World,2021-06-20,178992989.0,303437.0,360712.571,3867305.0,6734.0,8886.571,22729.367,38.532,45.805,491.088,0.855,1.128,0.96,2691968341.0,1709244185.0,570634872.0,85808.0,31581296.0,38604531.0,34.18,21.7,7.25,0.0,4902.0,18388368.0,0.234
476,World,2021-06-21,179289595.0,296606.0,358876.429,3874287.0,6982.0,8744.0,22767.032,37.664,45.572,491.975,0.887,1.11,0.97,2734701714.0,1726125143.0,577098753.0,87042.0,42583597.0,40669340.0,34.73,21.92,7.33,0.0,5164.0,19224160.0,0.244
477,World,2021-06-22,179699890.0,410295.0,363930.0,3883210.0,8923.0,8483.143,22819.133,52.101,46.214,493.108,1.133,1.077,0.98,2778466010.0,1740421416.0,584757911.0,88491.0,44673888.0,41476434.0,35.28,22.1,7.43,0.0,5267.0,19573134.0,0.249
478,World,2021-06-23,180096944.0,397054.0,365084.0,3892589.0,9379.0,8386.143,22869.553,50.42,46.36,494.299,1.191,1.065,0.99,2822016365.0,1752230168.0,592104562.0,89889.0,43744573.0,41753223.0,35.84,22.25,7.52,0.0,5302.0,19486736.0,0.247
479,World,2021-06-24,180506310.0,409366.0,366950.429,3901241.0,8652.0,8290.429,22921.536,51.983,46.597,495.398,1.099,1.053,0.99,2870342089.0,1767709050.0,600402767.0,91401.0,48152997.0,42187290.0,36.45,22.45,7.62,0.0,5357.0,19398685.0,0.246
480,World,2021-06-25,180924305.0,417995.0,369031.143,3910472.0,9231.0,8294.857,22974.615,53.079,46.861,496.57,1.172,1.053,1.0,2916311803.0,1782361071.0,607848943.0,93059.0,45909576.0,42459675.0,37.03,22.63,7.72,0.0,5392.0,19622775.0,0.249
481,World,2021-06-26,181287498.0,363193.0,371135.143,3917994.0,7523.0,8203.429,23020.735,46.12,47.128,497.525,0.955,1.042,1.0,2958342636.0,1796081544.0,614710391.0,93778.0,41709036.0,43200569.0,37.57,22.81,7.81,0.0,5486.0,20028311.0,0.254
482,World,2021-06-27,181598543.0,311045.0,372222.0,3924071.0,6077.0,8109.571,23060.233,39.498,47.266,498.297,0.772,1.03,1.01,2993332217.0,1821034289.0,621753325.0,94038.0,33681285.0,43545689.0,38.01,23.12,7.9,0.0,5530.0,19981105.0,0.254
483,World,2021-06-28,181931658.0,333115.0,377437.571,3930617.0,6546.0,8047.286,23102.533,42.301,47.929,499.128,0.831,1.022,1.01,3031656628.0,1831386496.0,628976842.0,95431.0,38496155.0,42978025.0,38.5,23.26,7.99,0.0,5458.0,19172961.0,0.243
484,World,2021-06-29,182313084.0,381426.0,373313.429,3938758.0,8142.0,7935.714,23150.969,48.435,47.405,500.162,1.034,1.008,1.02,3073193075.0,1845007178.0,638238445.0,97772.0,41780381.0,42578589.0,39.02,23.43,8.1,0.0,5407.0,19102131.0,0.243
485,World,2021-06-30,182712505.0,399444.0,373654.857,3947957.0,9201.0,7910.286,23201.689,50.723,47.448,501.33,1.168,1.004,1.02,3111222515.0,1855946927.0,646200370.0,398953.0,38564057.0,41865767.0,39.51,23.57,8.21,0.01,5316.0,18982463.0,0.241
486,World,2021-07-01,183148196.0,435691.0,377415.571,3956504.0,8547.0,7895.286,23257.015,55.326,47.926,502.415,1.085,1.003,1.03,3154971947.0,1872864694.0,654322218.0,662172.0,41930957.0,40935688.0,40.06,23.78,8.31,0.01,5198.0,18712972.0,0.238
487,World,2021-07-02,183590600.0,442404.0,380902.571,3964847.0,8343.0,7768.429,23313.194,56.179,48.369,503.475,1.059,0.986,1.04,3190205775.0,1882020805.0,661207555.0,1013839.0,36824392.0,39523112.0,40.51,23.9,8.4,0.01,5019.0,17978468.0,0.228
488,World,2021-07-03,183965160.0,374560.0,382526.429,3971765.0,6918.0,7682.0,23360.757,47.563,48.575,504.353,0.878,0.975,1.06,3224112438.0,1895264398.0,669948736.0,1136826.0,34221973.0,38297836.0,40.94,24.07,8.51,0.01,4863.0,17796962.0,0.226
489,World,2021-07-04,184293385.0,328225.0,384980.714,3978383.0,6619.0,7759.429,23402.436,41.68,48.887,505.194,0.841,0.985,1.06,3248895265.0,1904720168.0,675566126.0,1477451.0,23101105.0,36663068.0,41.26,24.19,8.58,0.02,4656.0,17694784.0,0.225
490,World,2021-07-05,184670066.0,376681.0,391204.429,3985743.0,7360.0,7875.714,23450.269,47.833,49.677,506.128,0.935,1.0,1.08,3282055108.0,1918664004.0,686445778.0,1893812.0,31413356.0,35547330.0,41.68,24.36,8.72,0.02,4514.0,17611254.0,0.224
491,World,2021-07-06,185120692.0,450626.0,401090.143,3994233.0,8490.0,7925.429,23507.492,57.223,50.932,507.206,1.078,1.006,1.09,3314772168.0,1930116186.0,694457703.0,2264953.0,34001885.0,34394935.0,42.09,24.51,8.82,0.03,4368.0,17310563.0,0.22
492,World,2021-07-07,185585735.0,465043.0,410461.429,4002772.0,8540.0,7831.0,23566.545,59.053,52.122,508.291,1.084,0.994,1.09,3347654625.0,1943052619.0,703977053.0,2584889.0,32409655.0,33488414.0,42.51,24.67,8.94,0.03,4253.0,17428603.0,0.221
493,World,2021-07-08,186067538.0,481803.0,417048.857,4011680.0,8908.0,7882.571,23627.727,61.182,52.959,509.422,1.131,1.001,1.09,3386777530.0,1959305571.0,715498506.0,2859259.0,40524047.0,33257319.0,43.01,24.88,9.09,0.04,4223.0,17888603.0,0.227
494,World,2021-07-09,186581431.0,513893.0,427261.571,4020051.0,8371.0,7886.571,23692.983,65.257,54.256,510.485,1.063,1.001,1.1,3413842330.0,1968105198.0,722704105.0,3014689.0,39881674.0,32624154.0,43.35,24.99,9.18,0.04,4143.0,18139313.0,0.23
495,World,2021-07-10,187003479.0,422048.0,434045.571,4026652.0,7291.0,7939.857,23746.577,53.594,55.117,511.323,0.926,1.008,1.1,3442692419.0,1980178470.0,730839132.0,3069238.0,33242419.0,31400231.0,43.72,25.15,9.28,0.04,3987.0,17631482.0,0.224
496,World,2021-07-11,187374038.0,370559.0,440093.286,4034265.0,7613.0,8081.857,23793.632,47.055,55.885,512.29,0.967,1.026,1.11,3464228749.0,1987507454.0,737080836.0,3200915.0,20500577.0,31079785.0,43.99,25.24,9.36,0.04,3947.0,17415872.0,0.221
497,World,2021-07-12,187806290.0,432252.0,448032.0,4042329.0,8064.0,8182.429,23848.522,54.889,56.893,513.314,1.024,1.039,1.12,3494418738.0,1998643711.0,747397758.0,3415709.0,28238228.0,30650110.0,44.37,25.38,9.49,0.04,3892.0,17427811.0,0.221
498,World,2021-07-13,188332256.0,525966.0,458794.857,4050712.0,8383.0,8167.143,23915.311,66.79,58.26,514.378,1.065,1.037,1.12,3529280638.0,2013341194.0,756982499.0,3602770.0,34985144.0,30724300.0,44.82,25.57,9.61,0.05,3902.0,17763674.0,0.226
499,World,2021-07-14,188870206.0,537950.0,469210.143,4059319.0,8610.0,8177.143,23983.623,68.311,59.582,515.471,1.093,1.038,1.12,3565228646.0,2026914927.0,767044237.0,3722869.0,36398427.0,31322676.0,45.27,25.74,9.74,0.05,3977.0,18005960.0,0.229
500,World,2021-07-15,189446638.0,576432.0,482728.571,4067944.0,8625.0,8136.714,24056.821,73.198,61.299,516.567,1.095,1.033,1.12,3600314763.0,2040405211.0,777575165.0,5711170.0,35069396.0,30621519.0,45.72,25.91,9.87,0.07,3888.0,17552822.0,0.223
501,World,2021-07-16,190042658.0,596020.0,494461.0,4076687.0,8743.0,8189.857,24132.506,75.685,62.789,517.677,1.11,1.04,1.12,3633116037.0,2052561103.0,786981576.0,5768128.0,34686574.0,30879284.0,46.14,26.06,9.99,0.07,3921.0,17695798.0,0.225
502,World,2021-07-17,190533175.0,490517.0,504242.286,4084204.0,7517.0,8222.143,24194.794,62.288,64.031,518.631,0.955,1.044,1.11,3661919075.0,2063015593.0,795721213.0,5810323.0,30076887.0,31421741.0,46.5,26.2,10.1,0.07,3990.0,17943282.0,0.228
503,World,2021-07-18,190954489.0,421314.0,511493.0,4090743.0,6539.0,8068.714,24248.295,53.5,64.952,519.462,0.83,1.025,1.1,3681965228.0,2068818753.0,800812773.0,5907912.0,24879029.0,31688917.0,46.76,26.27,10.17,0.08,4024.0,18062373.0,0.229
504,World,2021-07-19,191440740.0,486251.0,519207.143,4097882.0,7139.0,7936.571,24310.041,61.746,65.931,520.368,0.907,1.008,1.1,3715478441.0,2082316372.0,810491582.0,5967030.0,30592687.0,31749792.0,47.18,26.44,10.29,0.08,4032.0,18017804.0,0.229
505,World,2021-07-20,191973304.0,532564.0,520149.714,4118608.0,11940.0,8444.714,24377.668,67.627,66.051,523.0,1.516,1.072,1.09,3748687383.0,2094900181.0,819158064.0,6019918.0,31568554.0,31256566.0,47.6,26.6,10.4,0.08,3969.0,17534007.0,0.223
506,World,2021-07-21,192529079.0,555775.0,522696.143,4127268.0,8660.0,8451.857,24448.243,70.575,66.374,524.1,1.1,1.073,1.09,3780977399.0,2104241536.0,827781974.0,6071209.0,32916333.0,30656649.0,48.01,26.72,10.51,0.08,3893.0,17028110.0,0.216
507,World,2021-07-22,193094414.0,565335.0,521110.857,4136040.0,8772.0,8472.857,24520.032,71.789,66.173,525.214,1.114,1.076,1.09,3819613250.0,2117112714.0,838000592.0,6127574.0,39418783.0,31193728.0,48.5,26.88,10.64,0.08,3961.0,16938273.0,0.215
