,date,prediction,weighted_prediction
110,2020-12-20,-0.16766666666666666,-0.17061881295839965
111,2020-12-21,-0.2513002364066195,-0.2507758375248447
112,2020-12-22,-0.22635135135135145,-0.22949496608328182
113,2020-12-23,-0.20618279569892473,-0.20640989780746477
114,2020-12-24,-0.225,-0.22407195004232136
115,2020-12-25,-0.2804597701149425,-0.28303443380128374
116,2020-12-26,-0.3794871794871796,-0.3772034473908253
117,2020-12-27,-0.1842592592592592,-0.19289077096791177
118,2020-12-28,-0.22877192982456135,-0.2313602550406205
119,2020-12-29,-0.2686084142394823,-0.26569094333833865
120,2020-12-30,-0.14411764705882352,-0.14732220123941994
121,2020-12-31,-0.2500000000000001,-0.24822862194013343
